"","level","success","success_rate","offered","id","rank","tf","idf","level1","level2","psuccess","lemmaTF","bucket","model_prediction","model_correct","age"
"2667",2,0,65.38461538,26,12232,8623,141,0.85106383,1,2,90.90909091,846704,4,1,0,18.8642051023705
"2668",1,0,66.66666667,3,17485,3750,0,0,5,1,54.54545455,71654,4,1,0,18.8642051023705
"2669",1,0,33.33333333,18,17445,3081,2,0.042553191,2,1,81.81818182,48539,7,1,0,18.8642051023705
"2670",1,0,0,4,17715,3936,1,0.021276596,5,1,54.54545455,44621,10,1,0,18.8642051023705
"2671",2,0,66.66666667,6,10358,3435,7,0.106382979,8,2,27.27272727,265520,4,0,1,18.8642051023705
"2672",1,0,72,25,10626,1488,109,0.319148936,2,1,81.81818182,747834,3,1,0,18.8642051023705
"2673",1,0,62.5,32,12492,2680,125,0.510638298,1,1,90.90909091,300253,4,1,0,18.8642051023705
"2674",2,0,44.44444444,9,13037,7247,16,0.29787234,4,2,63.63636364,1411516,6,1,0,18.8642051023705
"2675",1,0,47.61904762,21,17392,8900,3,0.063829787,2,1,81.81818182,32116,6,1,0,18.8642051023705
"2676",2,1,44,25,10167,891,158,0.659574468,1,2,90.90909091,1059156,6,1,1,18.8642051023705
"2677",2,0,28.57142857,7,13578,5274,36,0.191489362,4,2,63.63636364,126564,8,1,0,18.8642051023705
"2678",1,0,29.41176471,17,10704,532,149,0.617021277,1,1,90.90909091,2878020,8,1,0,18.8642051023705
"2679",1,0,40.90909091,22,10901,7857,61,0.489361702,2,1,81.81818182,584163,6,1,0,18.8642051023705
"2680",1,0,48.38709677,31,9835,6210,155,0.638297872,1,1,90.90909091,561030,6,1,0,18.8642051023705
"2681",1,0,70.83333333,24,10620,683,45,0.446808511,2,1,81.81818182,1888163,3,1,0,18.8642051023705
"2682",1,0,20,10,17900,4688,1,0.021276596,5,1,54.54545455,33955,8,1,0,18.8642051023705
"2683",2,0,48.38709677,31,12201,186,165,0.914893617,1,2,90.90909091,6897293,6,1,0,18.8642051023705
"2684",1,0,55.17241379,29,9572,342,234,0.914893617,1,1,90.90909091,4076514,5,1,0,18.8642051023705
"2685",2,1,57.14285714,7,11771,4653,15,0.127659574,6,2,45.45454545,157129,5,0,0,18.8642051023705
"2686",1,1,72.72727273,22,10764,717,353,0.638297872,1,1,90.90909091,1246201,3,1,1,18.8642051023705
"2687",1,0,25,8,12861,888,25,0.340425532,3,1,72.72727273,427645,8,1,0,18.8642051023705
"2688",1,1,75,24,10782,6894,205,0.553191489,1,1,90.90909091,1046256,3,1,1,18.8642051023705
"2689",1,1,50,4,10124,10611,40,0.255319149,3,1,72.72727273,656765,5,1,1,18.8642051023705
"2690",1,0,0,5,11242,12889,27,0.319148936,3,1,72.72727273,28334,10,1,0,18.8642051023705
"2691",2,0,100,3,12025,9054,1,0.021276596,10,2,9.090909091,65509,0,0,1,18.8642051023705
"2692",2,0,27.27272727,11,14230,1751,9,0.14893617,6,2,45.45454545,428203,8,0,1,18.8642051023705
"2693",2,1,65.38461538,26,12232,8623,141,0.85106383,1,2,90.90909091,846704,4,1,1,41.8462279803528
"2694",2,0,25,56,16674,2333,95,0.659574468,2,2,90.90909091,431493,8,1,0,41.8462279803528
"2695",2,0,25,56,12330,6692,95,0.659574468,1,2,90.90909091,431493,8,1,0,41.8462279803528
"2696",2,1,28.125,32,16790,1833,59,0.212765957,2,2,72.72727273,2939038,8,1,1,41.8462279803528
"2697",2,1,28.125,32,13381,506,59,0.212765957,3,2,72.72727273,2939038,8,1,1,41.8462279803528
"2698",5,0,23.80952381,21,11327,405,80,0.553191489,2,5,81.81818182,3161360,8,1,0,41.8462279803528
"2699",1,0,20,35,9504,22,1976,0.978723404,1,1,90.90909091,58424299,8,1,0,41.8462279803528
"2700",1,1,44.82758621,29,17065,2102,4,0.042553191,2,1,81.81818182,85358,6,1,1,41.8462279803528
"2701",1,0,48.38709677,31,9512,71,1862,0.978723404,1,1,90.90909091,19469562,6,1,0,41.8462279803528
"2702",2,1,66.66666667,24,10032,4426,14,0.127659574,1,2,90.90909091,123168,4,1,1,41.8462279803528
"2703",3,1,17.64705882,17,18027,5339,0,0,2,3,81.81818182,60881,9,1,1,41.8462279803528
"2704",6,1,28.57142857,21,12460,62,56,0.553191489,2,6,81.81818182,2648832,8,1,1,41.8462279803528
"2705",2,1,36.36363636,22,12346,3117,61,0.659574468,2,2,81.81818182,311228,7,1,1,41.8462279803528
"2706",2,1,36.84210526,19,12366,98,66,0.638297872,2,2,81.81818182,1723490,7,1,1,41.8462279803528
"2707",11,1,10,30,17807,4309,3,0.063829787,2,11,0,37661,9,0,0,41.8462279803528
"2708",1,1,72.72727273,22,12242,754,201,0.829787234,1,1,90.90909091,1547873,3,1,1,41.8462279803528
"2709",6,0,25,24,12618,7741,128,0.425531915,2,6,81.81818182,25062,8,1,0,41.8462279803528
"2710",3,0,14.81481481,27,12355,177,182,0.638297872,1,3,90.90909091,445171,9,1,0,41.8462279803528
"2711",4,0,13.63636364,22,9848,1786,49,0.468085106,2,4,81.81818182,609846,9,1,0,41.8462279803528
"2712",4,0,40.90909091,22,10488,457,473,0.978723404,1,4,90.90909091,15253746,6,1,0,41.8462279803528
"2713",4,1,24.13793103,29,17839,4434,4,0.063829787,2,4,81.81818182,150021,8,1,1,41.8462279803528
"2714",3,0,10.52631579,19,9545,54,455,0.808510638,1,3,90.90909091,24378333,9,1,0,41.8462279803528
"2715",1,1,45.83333333,24,9638,2619,208,0.744680851,1,1,90.90909091,1517345,6,1,1,41.8462279803528
"2716",7,0,13.33333333,15,10809,1702,67,0.574468085,2,7,81.81818182,806263,9,1,0,41.8462279803528
"2717",3,1,25,20,10592,5015,125,0.468085106,2,3,81.81818182,187331,8,1,1,41.8462279803528
"2718",2,0,65.38461538,26,12232,8623,141,0.85106383,1,2,90.90909091,846704,4,1,0,16.9312401092974
"2719",2,1,51.51515152,33,9549,2119,102,0.659574468,1,2,90.90909091,480969,5,1,1,16.9312401092974
"2720",1,1,34.48275862,29,10784,293,139,0.595744681,1,1,90.90909091,1151553,7,1,1,16.9312401092974
"2721",2,0,30,10,13006,2030,26,0.29787234,3,2,72.72727273,648824,7,1,0,16.9312401092974
"2722",1,0,66.66666667,6,13165,8170,33,0.255319149,3,1,72.72727273,370400,4,1,0,16.9312401092974
"2723",1,1,14.28571429,7,10393,1608,144,0.085106383,3,1,72.72727273,736400,9,1,1,16.9312401092974
"2724",2,1,72.72727273,11,9648,1380,23,0.319148936,3,2,72.72727273,957556,3,1,1,16.9312401092974
"2725",2,1,37.5,24,16984,1900,1,0.021276596,2,2,81.81818182,57436,7,1,1,16.9312401092974
"2726",2,0,25,8,17217,2450,1,0.021276596,9,2,18.18181818,302103,8,0,1,16.9312401092974
"2727",2,0,28.57142857,7,9693,500,13,0.212765957,5,2,54.54545455,2348970,8,1,0,16.9312401092974
"2728",1,1,50,6,12748,268,28,0.382978723,3,1,72.72727273,3681993,5,1,1,10.8667677868372
"2729",11,0,13.04347826,23,18222,7441,1,0.021276596,2,11,81.81818182,75887,9,1,0,10.8667677868372
"2730",2,1,68.42105263,19,12219,219,321,0.893617021,1,2,90.90909091,6045354,4,1,1,10.8667677868372
"2731",1,1,50,8,15640,10776,56,0.042553191,5,1,54.54545455,21026,5,1,1,10.8667677868372
"2732",1,1,83.33333333,6,10589,2232,24,0.127659574,5,1,54.54545455,477821,2,1,1,10.8667677868372
"2733",1,1,60,5,9637,802,48,0.340425532,3,1,72.72727273,1042396,4,1,1,10.8667677868372
"2734",2,0,42.85714286,7,17387,2902,6,0.042553191,8,2,27.27272727,37803,6,0,1,10.8667677868372
"2735",2,0,42.85714286,7,16575,1087,2,0.021276596,4,2,63.63636364,593545,6,1,0,10.8667677868372
"2736",1,1,50,4,13282,358,29,0.234042553,4,1,63.63636364,1627758,5,1,1,10.8667677868372
"2737",2,1,75,8,15063,1028,6,0.106382979,8,2,27.27272727,336711,3,0,0,10.8667677868372
"2738",1,0,46.15384615,26,10807,1228,62,0.446808511,2,1,81.81818182,503158,6,1,0,10.8667677868372
"2739",2,1,16.66666667,24,9618,3730,108,0.765957447,1,2,90.90909091,1221023,9,1,1,10.8667677868372
"2740",1,1,60,5,9926,1008,21,0.255319149,4,1,63.63636364,1536861,4,1,1,10.8667677868372
"2741",2,1,71.42857143,21,10526,548,575,0.872340426,1,2,90.90909091,1435639,3,1,1,10.8667677868372
"2742",1,0,27.5862069,29,10424,40,1830,0.978723404,1,1,90.90909091,20973573,8,1,0,10.8667677868372
"2743",1,0,38.0952381,21,16402,201,2,0.042553191,4,1,63.63636364,1033435,7,1,0,10.8667677868372
"2744",1,0,38.0952381,21,16143,201,2,0.042553191,4,1,63.63636364,1033435,7,1,0,10.8667677868372
"2745",1,1,100,5,11773,4220,27,0.319148936,3,1,72.72727273,241273,0,1,1,10.8667677868372
"2746",10,1,27.27272727,11,12113,3296,6,0.063829787,9,10,18.18181818,340780,8,0,0,10.8667677868372
"2747",8,0,0,6,12112,6788,1,0.021276596,10,8,9.090909091,27012,10,0,1,10.8667677868372
"2748",8,0,50,4,12115,4149,3,0.042553191,10,8,9.090909091,248420,5,0,1,10.8667677868372
"2749",1,1,50,6,12748,268,28,0.382978723,3,1,72.72727273,3681993,5,1,1,14.8531658462061
"2750",1,0,83.33333333,6,15281,6530,18,0.085106383,6,1,45.45454545,59189,2,0,1,14.8531658462061
"2751",2,1,66.66666667,9,14580,1233,7,0.127659574,7,2,36.36363636,861785,4,0,0,14.8531658462061
"2752",1,1,47.36842105,57,12429,9636,257,0.574468085,1,1,90.90909091,225374,6,1,1,14.8531658462061
"2753",1,1,47.36842105,57,17059,2093,257,0.574468085,1,1,90.90909091,225374,6,1,1,14.8531658462061
"2754",1,0,30.76923077,26,10465,95,109,0.808510638,1,1,90.90909091,14232061,7,1,0,14.8531658462061
"2755",2,1,57.14285714,7,9866,420,9,0.14893617,6,2,45.45454545,2380841,5,0,0,14.8531658462061
"2756",2,1,39.28571429,28,12665,12466,92,0.404255319,2,2,81.81818182,98838,7,1,1,14.8531658462061
"2757",2,1,39.28571429,28,16653,1226,92,0.404255319,3,2,81.81818182,98838,7,1,1,14.8531658462061
"2758",1,1,25.92592593,27,10210,3873,272,0.29787234,1,1,90.90909091,205660,8,1,1,14.8531658462061
"2759",1,0,25,12,18171,116,0,0,3,1,72.72727273,94049,8,1,0,14.8531658462061
"2760",1,0,50,22,16145,212,2,0.042553191,2,1,81.81818182,809011,5,1,0,14.8531658462061
"2761",2,0,34.7826087,23,12556,472,35,0.489361702,2,2,81.81818182,658340,7,1,0,14.8531658462061
"2762",2,0,55.55555556,9,16436,858,5,0.042553191,6,2,45.45454545,638971,5,0,1,14.8531658462061
"2763",2,0,6.896551724,29,9639,260,46,0.553191489,2,2,81.81818182,1730053,10,1,0,14.8531658462061
"2764",2,1,32.43243243,37,12459,559,62,0.553191489,2,2,81.81818182,1522443,7,1,1,14.8531658462061
"2765",2,1,32.43243243,37,16158,250,62,0.553191489,1,2,81.81818182,1522443,7,1,1,14.8531658462061
"2766",2,1,68.42105263,19,12219,219,321,0.893617021,1,2,90.90909091,6045354,4,1,1,14.8531658462061
"2767",2,1,75,8,10057,349,44,0.340425532,3,2,72.72727273,2943484,3,1,1,14.8531658462061
"2768",2,1,43.47826087,23,9724,646,85,0.617021277,2,2,81.81818182,951371,6,1,1,14.8531658462061
"2769",1,1,28.57142857,21,16279,546,3,0.042553191,2,1,81.81818182,332989,8,1,1,14.8531658462061
"2770",1,1,100,6,14750,674,21,0.106382979,5,1,54.54545455,1513205,0,1,1,14.8531658462061
"2771",1,0,50,6,13187,287,24,0.255319149,4,1,63.63636364,3334108,5,1,0,14.8531658462061
"2772",1,1,69.56521739,92,10411,1197,60,0.319148936,1,1,90.90909091,1106402,4,1,1,14.8531658462061
"2773",2,1,66.66666667,3,9910,413,10,0.14893617,6,2,45.45454545,2298583,4,0,0,14.8531658462061
"2774",1,1,57.14285714,7,11592,136,39,0.425531915,3,1,72.72727273,6307351,5,1,1,14.8531658462061
"2775",1,1,83.33333333,30,10042,4611,75,0.382978723,2,1,81.81818182,1044934,2,1,1,14.8531658462061
"2776",1,0,42.10526316,19,12411,1873,63,0.595744681,2,1,81.81818182,700492,6,1,0,14.8531658462061
"2777",1,0,42.10526316,19,9779,1522,42,0.468085106,2,1,81.81818182,961119,6,1,0,14.8531658462061
"2778",2,1,41.17647059,17,10053,6504,195,0.574468085,1,2,90.90909091,645604,6,1,1,14.8531658462061
"2779",2,1,29.62962963,27,10793,641,37,0.489361702,2,2,81.81818182,2438505,8,1,1,14.8531658462061
"2780",2,0,29.62962963,27,10793,641,37,0.489361702,2,2,81.81818182,2438505,8,1,0,14.8531658462061
"2781",2,0,72.72727273,11,16486,3833,2,0.042553191,3,2,72.72727273,133798,3,1,0,14.8531658462061
"2782",1,1,50,6,13963,12594,10,0.170212766,6,1,45.45454545,1273396,5,0,0,14.8531658462061
"2783",1,1,61.9047619,21,10034,84,766,1,1,1,90.90909091,10463935,4,1,1,14.8531658462061
"2784",2,1,20,5,16244,450,1,0.021276596,10,2,9.090909091,1522796,8,0,0,14.8531658462061
"2785",1,1,0,1,11156,2629,22,0.170212766,4,1,63.63636364,487361,10,1,1,14.8531658462061
"2786",2,1,0,2,17271,9104,3,0.063829787,5,2,54.54545455,167533,10,1,1,14.8531658462061
"2787",1,1,75,8,16681,1285,0,0,3,1,72.72727273,174598,3,1,1,14.8531658462061
"2788",2,1,55.55555556,27,10079,866,368,0.829787234,1,2,90.90909091,1532906,5,1,1,14.8531658462061
"2789",2,1,47.61904762,21,10717,654,152,0.319148936,2,2,81.81818182,2388508,6,1,1,14.8531658462061
"2790",2,0,40.90909091,22,10436,178,5396,1,1,2,90.90909091,96259235,6,1,0,14.8531658462061
"2791",2,0,0,8,16207,367,3,0.063829787,4,2,63.63636364,161677,10,1,0,14.8531658462061
"2792",2,0,0,8,16504,367,3,0.063829787,4,2,63.63636364,161677,10,1,0,14.8531658462061
"2793",1,1,75,4,10715,4708,16,0.063829787,7,1,36.36363636,130192,3,0,0,14.8531658462061
"2794",2,0,26.08695652,23,12495,2618,100,0.510638298,2,2,81.81818182,58081,8,1,0,14.8531658462061
"2795",1,0,20,5,10791,293,21,0.319148936,4,1,63.63636364,725766,8,1,0,14.8531658462061
"2796",1,0,37.03703704,27,10705,7421,81,0.659574468,2,1,81.81818182,1600627,7,1,0,14.8531658462061
"2797",1,1,61.11111111,18,11307,682,58,0.404255319,2,1,81.81818182,2261861,4,1,1,14.8531658462061
"2798",2,0,55.55555556,9,12937,1429,22,0.319148936,4,2,63.63636364,880204,5,1,0,14.8531658462061
"2799",1,0,38.88888889,18,17861,4532,4,0.085106383,2,1,81.81818182,45804,7,1,0,14.8531658462061
"2800",2,0,45.45454545,33,10510,181,347,0.914893617,1,2,90.90909091,6999694,6,1,0,14.8531658462061
"2801",1,0,42.10526316,19,13041,12140,143,0.276595745,2,1,81.81818182,549222,6,1,0,14.8531658462061
"2802",2,0,50,16,9540,329,237,0.872340426,1,2,90.90909091,4948782,5,1,0,14.8531658462061
"2803",1,1,75,24,12480,10570,63,0.531914894,2,1,81.81818182,193801,3,1,1,14.8531658462061
"2804",1,1,83.33333333,6,9659,1101,11,0.191489362,5,1,54.54545455,999402,2,1,1,14.8531658462061
"2805",2,0,50,6,10317,2149,23,0.106382979,5,2,54.54545455,295982,5,1,0,14.8531658462061
"2806",1,1,70.83333333,24,10620,683,45,0.446808511,2,1,81.81818182,1888163,3,1,1,14.8531658462061
"2807",1,0,37.5,24,11312,563,99,0.723404255,1,1,90.90909091,2741058,7,1,0,14.8531658462061
"2808",2,0,0,1,11315,2139,39,0.340425532,3,2,72.72727273,500933,10,1,0,14.8531658462061
"2809",2,0,48.38709677,31,12201,186,165,0.914893617,1,2,90.90909091,6897293,6,1,0,14.8531658462061
"2810",1,1,50,4,14318,5564,55,0.127659574,4,1,63.63636364,141709,5,1,1,14.8531658462061
"2811",1,1,58.33333333,36,12269,7872,120,0.765957447,1,1,90.90909091,168059,5,1,1,14.8531658462061
"2812",2,1,40,5,17170,2352,6,0.085106383,3,2,72.72727273,39579,6,1,1,14.8531658462061
"2813",2,1,71.42857143,7,10133,176,184,0.680851064,3,2,72.72727273,5751141,3,1,1,14.8531658462061
"2814",2,0,40,5,13921,5826,11,0.170212766,6,2,45.45454545,176898,6,0,1,14.8531658462061
"2815",2,1,57.14285714,7,11771,4653,15,0.127659574,6,2,45.45454545,157129,5,0,0,14.8531658462061
"2816",2,0,38.0952381,21,10040,9517,15,0.127659574,2,2,81.81818182,46762,7,1,0,14.8531658462061
"2817",1,0,32.14285714,28,12174,179,591,0.978723404,1,1,90.90909091,7038395,7,1,0,14.8531658462061
"2818",1,1,71.42857143,7,16134,176,4,0.063829787,3,1,72.72727273,1348777,3,1,1,14.8531658462061
"2819",2,1,33.33333333,6,10236,14414,7,0.042553191,9,2,18.18181818,16648,7,0,0,14.8531658462061
"2820",1,0,47.36842105,19,9596,507,285,0.957446809,1,1,90.90909091,2966148,6,1,0,14.8531658462061
"2821",1,1,38.0952381,21,16402,201,2,0.042553191,4,1,63.63636364,1033435,7,1,1,14.8531658462061
"2822",1,1,38.0952381,21,16143,201,2,0.042553191,4,1,63.63636364,1033435,7,1,1,14.8531658462061
"2823",2,1,70.83333333,24,13042,3081,176,0.276595745,2,2,81.81818182,337186,3,1,1,14.8531658462061
"2824",1,1,55.17241379,29,12350,171,98,0.638297872,1,1,90.90909091,1945907,5,1,1,14.8531658462061
"2825",2,1,57.14285714,7,15678,6560,14,0.042553191,9,2,18.18181818,32472,5,0,0,14.8531658462061
"2826",2,1,57.14285714,7,15678,6560,14,0.042553191,9,2,18.18181818,32472,5,0,0,14.8531658462061
"2827",1,1,75,24,10800,2203,243,0.808510638,2,1,81.81818182,1753481,3,1,1,14.8531658462061
"2828",1,1,44.44444444,9,13287,2004,26,0.234042553,4,1,63.63636364,522665,6,1,1,14.8531658462061
"2829",1,0,44.44444444,9,10109,1293,41,0.319148936,3,1,72.72727273,1119365,6,1,0,14.8531658462061
"2830",1,1,60,5,11014,3510,25,0.319148936,3,1,72.72727273,525528,4,1,1,14.8531658462061
"2831",1,0,80,5,13889,4746,12,0.170212766,6,1,45.45454545,138206,2,0,1,14.8531658462061
"2832",1,0,20,5,9663,787,12,0.234042553,5,1,54.54545455,2002583,8,1,0,14.8531658462061
"2833",1,0,50,2,15655,9124,25,0.042553191,7,1,36.36363636,63075,5,0,1,14.8531658462061
"2834",1,1,41.66666667,12,12125,12771,0,0,3,1,72.72727273,27177,6,1,1,14.8531658462061
"2835",1,0,41.66666667,12,12125,12771,0,0,3,1,72.72727273,27177,6,1,0,14.8531658462061
"2836",1,0,20,5,12735,5193,35,0.382978723,3,1,72.72727273,21912,8,1,0,14.8531658462061
"2837",1,0,42.85714286,21,10181,7685,63,0.340425532,2,1,81.81818182,654284,6,1,0,10.8667677868372
"2838",1,0,71.42857143,28,10463,2556,63,0.340425532,2,1,81.81818182,1527212,3,1,0,10.8667677868372
"2839",1,0,45.28301887,53,12369,293,59,0.638297872,2,1,81.81818182,1405383,6,1,0,10.8667677868372
"2840",1,0,45.28301887,53,16114,120,59,0.638297872,1,1,81.81818182,1405383,6,1,0,10.8667677868372
"2841",1,0,68.42105263,19,10839,253,77,0.553191489,2,1,81.81818182,4961705,4,1,0,10.8667677868372
"2842",1,0,66.66666667,24,9584,202,314,0.914893617,1,1,90.90909091,3136865,4,1,0,10.8667677868372
"2843",1,1,80.95238095,21,11335,647,462,0.914893617,1,1,90.90909091,4515669,2,1,1,10.8667677868372
"2844",1,0,28.57142857,21,16279,546,3,0.042553191,2,1,81.81818182,332989,8,1,0,10.8667677868372
"2845",1,0,50,6,13176,7685,28,0.255319149,3,1,72.72727273,393449,5,1,0,10.8667677868372
"2846",2,0,40,5,16869,1636,18,0.14893617,5,2,54.54545455,498923,6,1,0,10.8667677868372
"2847",2,1,60,30,12549,12627,40,0.489361702,2,2,81.81818182,889068,4,1,1,10.8667677868372
"2848",1,0,62.96296296,27,9991,993,55,0.531914894,2,1,81.81818182,1631435,4,1,0,10.8667677868372
"2849",1,0,42.85714286,21,9635,229,335,0.829787234,1,1,90.90909091,5780365,6,1,0,10.8667677868372
"2850",1,0,0,2,17397,2950,2,0.021276596,5,1,54.54545455,91101,10,1,0,10.8667677868372
"2851",1,1,65.38461538,26,10125,1915,81,0.276595745,2,1,81.81818182,608713,4,1,1,10.8667677868372
"2852",2,0,13.79310345,29,12359,8460,396,0.638297872,1,2,90.90909091,45048,9,1,0,10.8667677868372
"2853",2,0,55.55555556,9,10553,4087,46,0.212765957,3,2,72.72727273,139636,5,1,0,10.8667677868372
"2854",2,0,55.55555556,9,17584,6533,46,0.212765957,3,2,72.72727273,139636,5,1,0,10.8667677868372
"2855",1,1,87.5,8,14344,4761,19,0.127659574,5,1,54.54545455,298886,2,1,1,10.8667677868372
"2856",1,0,65.51724138,29,9997,87,1395,0.978723404,1,1,90.90909091,6461875,4,1,0,10.8667677868372
"2857",2,1,44.44444444,9,15197,18882,5,0.106382979,9,2,18.18181818,10475,6,0,0,10.8667677868372
"2858",1,0,33.33333333,33,16862,6054,44,0.446808511,3,1,81.81818182,260499,7,1,0,10.8667677868372
"2859",1,0,33.33333333,33,12605,3720,44,0.446808511,2,1,81.81818182,260499,7,1,0,10.8667677868372
"2860",2,0,85.71428571,28,10129,922,67,0.404255319,2,2,81.81818182,1125780,2,1,0,10.8667677868372
"2861",2,0,44,25,10167,891,158,0.659574468,1,2,90.90909091,1059156,6,1,0,10.8667677868372
"2862",1,1,50,6,15264,4647,31,0.085106383,5,1,54.54545455,93067,5,1,1,10.8667677868372
"2863",2,0,40.74074074,27,12181,552,310,0.957446809,1,2,90.90909091,10856773,6,1,0,10.8667677868372
"2864",1,0,52.17391304,23,10067,10830,64,0.021276596,1,1,90.90909091,332780,5,1,0,10.8667677868372
"2865",2,0,48.48484848,33,12205,541,303,0.914893617,1,2,90.90909091,5824177,6,1,0,10.8667677868372
"2866",2,0,16.66666667,6,13516,705,13,0.212765957,5,2,54.54545455,2188743,9,1,0,10.8667677868372
"2867",1,0,50,8,12936,73,22,0.319148936,4,1,63.63636364,747079,5,1,0,10.8667677868372
"2868",1,0,55.55555556,27,9589,666,243,0.893617021,1,1,90.90909091,2849061,5,1,0,10.8667677868372
"2869",2,1,87.5,8,10088,5055,186,0.021276596,4,2,63.63636364,1061528,2,1,1,10.8667677868372
"2870",1,0,15,20,9661,12116,212,0.872340426,1,1,90.90909091,1541468,9,1,0,10.8667677868372
"2871",2,1,75,4,14004,7976,9,0.170212766,6,2,45.45454545,81372,3,0,0,10.8667677868372
"2872",1,0,73.68421053,19,9588,850,258,0.659574468,1,1,90.90909091,1063893,3,1,0,10.8667677868372
"2873",2,0,45.45454545,11,10153,2125,38,0.382978723,3,2,72.72727273,584194,6,1,0,10.8667677868372
"2874",2,0,17.39130435,23,12546,2731,48,0.489361702,2,2,81.81818182,53080,9,1,0,10.8667677868372
"2875",1,0,63.33333333,30,10812,576,257,0.574468085,1,1,90.90909091,2193830,4,1,0,10.8667677868372
"2876",2,0,42.85714286,7,9927,940,9,0.127659574,7,2,36.36363636,1437632,6,0,1,10.8667677868372
"2877",2,0,62.06896552,29,12377,151,104,0.617021277,1,2,90.90909091,2951521,4,1,0,10.8667677868372
"2878",1,0,50,4,10124,10611,40,0.255319149,3,1,72.72727273,656765,5,1,0,10.8667677868372
"2879",2,1,80,5,10514,5844,10,0.14893617,6,2,45.45454545,144441,2,0,0,10.8667677868372
"2880",1,1,75,4,13316,2311,20,0.234042553,4,1,63.63636364,573256,3,1,1,10.8667677868372
"2881",2,0,33.33333333,9,16667,3126,0,0,7,2,36.36363636,339401,7,0,1,10.8667677868372
"2882",2,0,80,15,10831,73,1548,1,1,2,90.90909091,12514650,2,1,0,10.8667677868372
"2883",2,0,50,2,16889,1669,0,0,4,2,63.63636364,336270,5,1,0,10.8667677868372
"2884",2,0,50,6,18160,6505,0,0,7,2,36.36363636,44428,5,0,1,10.8667677868372
"2885",2,0,25,4,12613,1089,33,0.446808511,3,2,72.72727273,579386,8,1,0,10.8667677868372
"2886",7,0,63.63636364,11,12116,17307,0,0,11,7,0,17841,4,0,1,10.8667677868372
"2887",7,0,63.63636364,11,12116,17307,0,0,11,7,0,17841,4,0,1,10.8667677868372
"2888",7,1,63.63636364,11,12116,17307,0,0,11,7,0,17841,4,0,0,10.8667677868372
"2889",7,1,63.63636364,11,12116,17307,0,0,11,7,0,17841,4,0,0,10.8667677868372
"2890",5,0,0,3,10195,2592,12,0.191489362,5,5,54.54545455,482198,10,1,0,10.8667677868372
"2891",5,0,0,3,10195,2592,12,0.191489362,5,5,54.54545455,482198,10,1,0,10.8667677868372
"2892",6,1,57.14285714,7,12123,3916,6,0.021276596,10,6,9.090909091,146889,5,0,0,10.8667677868372
"2893",6,1,57.14285714,7,12123,3916,6,0.021276596,10,6,9.090909091,146889,5,0,0,10.8667677868372
"2894",6,1,57.14285714,7,12123,3916,6,0.021276596,10,6,9.090909091,146889,5,0,0,10.8667677868372
"2895",4,0,40,5,10268,5345,6,0.042553191,9,4,18.18181818,144021,6,0,1,10.8667677868372
"2896",4,0,40,5,10268,5345,6,0.042553191,9,4,18.18181818,144021,6,0,1,10.8667677868372
"2897",1,0,42.85714286,21,10181,7685,63,0.340425532,2,1,81.81818182,654284,6,1,0,24.8793950312396
"2898",1,1,42.85714286,21,10181,7685,63,0.340425532,2,1,81.81818182,654284,6,1,1,24.8793950312396
"2899",1,1,42.85714286,21,10181,7685,63,0.340425532,2,1,81.81818182,654284,6,1,1,24.8793950312396
"2900",1,0,42.85714286,21,10181,7685,63,0.340425532,2,1,81.81818182,654284,6,1,0,24.8793950312396
"2901",2,1,60,25,10810,6622,366,0.808510638,1,2,90.90909091,1091931,4,1,1,24.8793950312396
"2902",1,1,70.83333333,24,9723,430,45,0.425531915,2,1,81.81818182,2492119,3,1,1,24.8328505484035
"2903",1,1,71.42857143,28,10463,2556,63,0.340425532,2,1,81.81818182,1527212,3,1,1,24.8793950312396
"2904",1,1,31.81818182,22,10135,2018,141,0.70212766,1,1,90.90909091,606928,7,1,1,24.8328505484035
"2905",2,1,34.7826087,23,12556,472,35,0.489361702,2,2,81.81818182,658340,7,1,1,24.8793950312396
"2906",2,0,26.08695652,23,16966,1873,1,0.021276596,2,2,81.81818182,37558,8,1,0,24.8793950312396
"2907",2,1,26.08695652,23,16966,1873,1,0.021276596,2,2,81.81818182,37558,8,1,1,24.8793950312396
"2908",2,0,26.08695652,23,16966,1873,1,0.021276596,2,2,81.81818182,37558,8,1,0,24.8793950312396
"2909",2,0,26.08695652,23,16966,1873,1,0.021276596,2,2,81.81818182,37558,8,1,0,24.8793950312396
